1, 473.600000
2, 378.600000
3, 361.400000
4, 375.600000
5, 376.200000
6, 566.600000
7, 544.800000
8, 565.200000
9, 565.800000
10, 568.600000
11, 574.400000
12, 384.800000
13, 433.400000
14, 409.200000
15, 383.400000
16, 369.000000
17, 364.000000
18, 360.400000
19, 375.000000
20, 359.800000
21, 358.000000
22, 393.200000
23, 361.200000
24, 410.400000
25, 429.800000
26, 424.600000
27, 375.200000
28, 486.600000
29, 462.400000
30, 510.400000
31, 525.600000
32, 457.600000
33, 406.800000
34, 438.400000
35, 382.000000
36, 359.000000
37, 364.800000
38, 372.400000
39, 364.800000
40, 386.800000
41, 562.400000
42, 363.400000
43, 359.800000
44, 361.000000
45, 368.400000
46, 369.400000
47, 358.600000
48, 361.600000
49, 365.600000
50, 473.200000
51, 434.400000
52, 458.000000
53, 360.800000
54, 390.000000
55, 413.000000
56, 376.800000
57, 372.800000
58, 393.800000
59, 430.600000
60, 426.800000
61, 404.000000
62, 427.000000
63, 422.000000
64, 529.800000
65, 389.400000
66, 394.200000
67, 379.000000
68, 383.200000
69, 391.600000
70, 411.200000
71, 387.000000
72, 436.600000
73, 360.200000
74, 361.000000
75, 504.600000
76, 408.800000
77, 364.400000
78, 361.000000
79, 358.600000
80, 361.400000
81, 360.400000
82, 360.000000
83, 360.000000
84, 363.800000
85, 358.400000
86, 358.000000
87, 358.000000
88, 358.000000
89, 385.600000
90, 380.800000
91, 384.000000
92, 386.400000
93, 389.000000
94, 426.200000
95, 386.200000
96, 418.200000
97, 381.400000
98, 396.800000
99, 365.600000
100, 395.800000
101, 377.400000
102, 397.000000
103, 435.000000
104, 514.400000
105, 395.200000
106, 361.800000
107, 361.400000
108, 460.800000
109, 510.400000
110, 512.000000
111, 383.600000
112, 372.400000
113, 522.400000
114, 359.000000
115, 359.400000
116, 361.400000
117, 358.400000
118, 359.000000
119, 358.400000
120, 363.000000
121, 358.800000
122, 357.400000
123, 358.600000
124, 357.600000
125, 357.800000
126, 356.800000
127, 357.000000
128, 358.600000
129, 367.000000
130, 360.000000
131, 376.800000
132, 361.600000
133, 360.400000
134, 368.000000
135, 369.600000
136, 362.000000
137, 358.400000
138, 362.200000
139, 375.200000
140, 359.800000
141, 369.200000
142, 377.800000
143, 408.200000
144, 450.400000
145, 394.600000
146, 400.200000
147, 446.600000
148, 508.800000
149, 512.200000
150, 417.800000
151, 365.000000
152, 359.200000
153, 373.800000
154, 361.800000
155, 361.600000
156, 360.200000
157, 358.800000
158, 360.000000
159, 358.400000
160, 388.800000
161, 358.000000
162, 359.600000
163, 357.400000
164, 361.000000
165, 451.400000
166, 359.800000
167, 366.000000
168, 358.600000
169, 358.000000
170, 358.000000
171, 361.400000
172, 358.200000
173, 363.800000
174, 359.200000
175, 357.800000
176, 360.800000
177, 361.600000
178, 363.000000
179, 362.200000
180, 372.800000
181, 364.200000
182, 392.200000
183, 357.800000
