1, 10.000000
2, 18.000000
3, 10.800000
4, 11.600000
5, 39.400000
6, 18.400000
7, 41.200000
8, 56.800000
9, 84.800000
10, 72.800000
11, 73.200000
12, 109.800000
13, 58.000000
14, 75.800000
15, 30.800000
16, 144.400000
17, 140.800000
18, 146.200000
19, 127.200000
20, 149.600000
21, 45.600000
22, 158.000000
23, 223.800000
24, 202.800000
25, 203.800000
26, 240.800000
27, 222.400000
28, 59.000000
29, 203.800000
30, 211.600000
31, 114.800000
32, 244.000000
33, 300.000000
34, 224.600000
35, 256.000000
36, 250.600000
37, 352.800000
38, 343.400000
39, 342.800000
40, 385.400000
41, 488.200000
42, 381.000000
43, 159.000000
44, 239.600000
45, 237.600000
46, 358.200000
47, 410.600000
48, 385.600000
49, 431.400000
50, 360.600000
51, 533.000000
52, 412.000000
53, 526.600000
54, 175.000000
55, 444.600000
56, 550.200000
57, 468.600000
58, 472.200000
59, 513.000000
60, 545.200000
61, 591.600000
62, 512.000000
63, 513.000000
